Date,Close,High,Low,Open,Volume
2023-03-16,16.331897735595703,16.413455015138215,15.985278195990215,16.080428600245327,45421743
2023-03-17,15.862940788269043,16.25713551126414,15.83575600886915,16.243542387197685,68565874
2023-03-20,15.903718948364258,16.216356371865942,15.754196063762189,15.903718948364258,36932854
2023-03-21,16.229948043823242,16.413451516495567,15.971681666801318,15.971681666801318,43704795
2023-03-22,16.134801864624023,16.481421452227544,16.094023953572602,16.277528959503865,41241539
2023-03-23,15.733808517456055,16.481418600974337,15.557099371025938,16.141596369823493,59823759
2023-03-24,15.962037086486816,16.099522881632463,15.632072069464856,15.920790902279329,34011300
2023-03-27,16.237003326416016,16.346991639243342,16.072021599947835,16.154512463181923,44616067
2023-03-28,16.3126220703125,16.443232739574334,16.154513948928457,16.250753545810415,32135279
2023-03-29,16.470731735229492,16.55322261378087,16.2095088866799,16.326372326378102,25802715
2023-03-30,16.924434661865234,17.04817173965984,16.649464533301973,16.71820669405626,43270629
2023-03-31,17.00692367553711,17.24752267616218,16.83506533653172,17.00692367553711,65512439
2023-04-03,16.530649185180664,16.991553806329783,16.37930665925976,16.97779525973635,38304803
2023-04-04,16.860837936401367,16.99842033196065,16.592550183812623,16.606308720689718,25918394
2023-04-05,16.84708595275879,17.0672196746338,16.633833732515075,16.902120126530807,36165246
2023-04-06,16.792055130004883,16.970914728016083,16.668229711876112,16.895243473981093,24650907
2023-04-10,16.97091293334961,17.02594562080566,16.860846071830967,16.950274374772867,16023452
2023-04-11,17.521249771118164,17.624438127838392,17.20480765753289,17.335511620985883,54871529
2023-04-12,17.638193130493164,17.899602513513912,17.45245500202632,17.638193130493164,47390217
2023-04-13,17.638193130493164,17.82393125896001,17.507489182286143,17.720742914276194,40614537
2023-04-14,17.892723083496094,17.975274356588603,17.500611226037062,17.576282483068486,38988116
2023-04-17,17.85832405090332,18.0509406781033,17.693224509476615,17.92023675058995,24167003
2023-04-18,17.844568252563477,18.050941950591792,17.665708669035084,17.89272092615149,27411575
2023-04-19,17.56252098083496,17.782654717441346,17.535005378714136,17.713863482229335,31036155
2023-04-20,17.610671997070312,17.665706164694658,17.342385633023905,17.466211023572317,24745399
2023-04-24,17.452455520629883,17.734503472932538,17.321751568538964,17.603798034234867,28674303
2023-04-25,17.610671997070312,17.69322324850683,17.33550561876768,17.33550561876768,25980256
2023-04-26,17.431814193725586,17.651947894397413,17.404298596096396,17.56251811393499,19299068
2023-04-27,17.741384506225586,17.748263036629883,17.424942375488776,17.424942375488776,23660439
2023-04-28,17.83080291748047,17.83768293066524,17.548758055452144,17.83768293066524,23245081
2023-05-02,17.140806198120117,17.8773787048283,17.113270360219,17.71216516504116,49467233
2023-05-03,17.11327362060547,17.299136842799403,16.98936381406296,17.17522703625689,26517638
2023-05-04,17.25094223022461,17.402386312244214,16.87921300708558,17.202753786378544,45003213
2023-05-05,17.89114761352539,17.89114761352539,17.223414609109795,17.450581584200656,49402765
2023-05-08,18.138961791992188,18.290407388532312,17.767233990441728,18.20779988808171,59838715
2023-05-09,18.249103546142578,18.441851404315248,18.05635568796991,18.090774735840842,43258053
2023-05-10,18.517578125,18.613952074502365,18.09766178420859,18.21468835690405,35088896
2023-05-11,18.69655418395996,18.82046394665756,18.317941681325873,18.42120031278031,35897745
2023-05-12,18.52446746826172,18.62084144964139,18.35925535378803,18.4556293351677,20136809
2023-05-15,18.59329605102539,18.655250934035312,18.386780270198763,18.551993787431673,20327832
2023-05-16,18.53134536743164,18.806699286288126,18.469390475355507,18.607066690973966,29875057
2023-05-17,18.71720314025879,18.87553193250358,18.55199113427254,18.65524826610916,27183049
2023-05-18,18.648366928100586,18.68278597550814,18.42120002511529,18.65525014253438,26807799
2023-05-19,18.496923446655273,18.586414170229908,18.290409138626647,18.524459282773538,55195001
2023-05-22,18.14584732055664,18.682788703861085,18.104545052683687,18.496924035574278,29853077
2023-05-23,18.290414810180664,18.56576879388765,18.077014245521315,18.235343120867316,31465336
2023-05-24,18.187152862548828,18.379900765207996,18.070126287634583,18.173384942698938,32566612
2023-05-25,18.75851058959961,18.83423190618399,18.366130138379347,18.49692312624629,51557618
2023-05-26,18.613950729370117,19.109588360653678,18.441853978375384,18.86176880120214,33629706
2023-05-29,18.53134536743164,18.620834610059728,18.379899745107856,18.558879717983594,11247177
2023-05-30,18.26976203918457,18.717212817046647,18.042595041603498,18.641491476266225,48896654
2023-05-31,18.125192642211914,18.283521442542316,18.035703420907257,18.2353344810339,38429660
2023-06-01,18.392230987548828,18.536888893759492,18.12358016498113,18.23379592522987,28928095
2023-06-02,18.660871505737305,18.75042222668324,18.50243653090483,18.598875081792702,28470477
2023-06-05,18.70220947265625,18.791758736211005,18.481777997015232,18.70220947265625,27870213
2023-06-06,18.833084106445312,18.908857680811266,18.702203425296652,18.826194787711948,29698762
2023-06-07,18.88819122314453,19.025961223098886,18.722868414092783,18.94329981857301,31760369
2023-06-09,19.14995765686035,19.14995765686035,18.82619831968973,18.991522648287972,33168008
2023-06-12,18.94330596923828,19.31528315468969,18.888197355916695,19.23950955568117,33613277
2023-06-13,19.15684700012207,19.218843442162015,18.970859162619476,19.03974343661175,37732299
2023-06-14,19.418607711791992,19.439272693915434,19.12929200759557,19.267060539907924,56524690
2023-06-15,19.67348861694336,19.701042931209493,19.34284131160296,19.35661995735376,30322705
2023-06-16,19.7354793548584,19.866360076730004,19.4599407579786,19.62526510700032,47145602
2023-06-19,20.004125595092773,20.04545704515449,19.659701310429398,19.68725561047054,18433003
2023-06-20,19.994606018066406,20.029366918450844,19.716517312596444,20.029366918450844,28148931
2023-06-21,20.18927001953125,20.279649570313534,19.945942193265,19.98070309667524,29839027
2023-06-22,19.994606018066406,20.16145894086949,19.855560914134198,20.07108090034884,27091956
2023-06-23,19.932031631469727,20.05717204862024,19.799939636652688,20.05717204862024,18796809
2023-06-26,19.904220581054688,20.11974050344893,19.76517702069092,19.904220581054688,15397130
2023-06-27,19.6817569732666,20.04327368043422,19.452333804760862,20.00851277640542,29488704
2023-06-28,19.570524215698242,19.7234725058953,19.466239993041167,19.674806935960593,21198769
2023-06-29,19.806901931762695,19.84861442195661,19.61223813541003,19.62614279960628,70141424
2023-06-30,19.758228302001953,20.105838755593272,19.709561245961293,20.00155456783992,31561301
2023-07-03,20.14615821838379,20.18094221828775,19.728766756142672,19.85398344315108,19990991
2023-07-04,20.02094841003418,20.187905052292436,19.986165901507743,20.08355752671312,9245166
2023-07-05,20.194856643676758,20.31311895142699,19.93746583483508,19.97920423482971,19998696
2023-07-06,19.895721435546875,20.111375298989266,19.895721435546875,20.05572210713534,32074550
2023-07-07,20.271379470825195,20.49398776669541,19.93050737018099,20.013985669048317,31476099
2023-07-10,20.13920021057129,20.431376458522806,20.069635224706865,20.431376458522806,15000240
2023-07-11,19.7844181060791,20.07659287623283,19.547896532141987,20.041810380261364,31780310
2023-07-12,19.666156768798828,19.93050493344708,19.617460975135845,19.826157448452598,20884135
2023-07-13,19.881816864013672,20.027904301758646,19.589641988523724,19.631381900734446,24777803
2023-07-14,19.67311668395996,20.027900610716905,19.589638378251518,19.930509003502376,27914740
2023-07-17,20.055728912353516,20.055728912353516,19.589640037400446,19.638335845132016,18054808
2023-07-18,19.666156768798828,20.132245509095316,19.596591778802505,20.05572311810269,44289196
2023-07-19,19.45746421813965,19.76355234049025,19.401811012260584,19.66616073352997,44539023
2023-07-20,19.819215774536133,19.819215774536133,19.269646847838935,19.554865916842857,42807912
2023-07-21,20.173988342285156,20.173988342285156,19.777466008033723,19.826161812415204,36214305
2023-07-24,19.853981018066406,20.347896317769738,19.714851048756156,20.173982352804252,37238424
2023-07-25,19.895721435546875,20.13920039158852,19.700938270713557,20.13920039158852,39541700
2023-07-26,20.007028579711914,20.034855178787442,19.707897901297574,19.888767788632745,38028465
2023-07-27,19.561813354492188,19.97920642005922,19.5409441522123,19.97920642005922,22188332
2023-07-28,19.853981018066406,19.881807613259525,19.52006788905967,19.61050357177347,18444673
2023-07-31,19.923551559448242,20.09050815791853,19.819204061236306,20.02789905766018,17263407
2023-08-01,19.98456382751465,19.998485707983914,19.685247158063046,19.720052611363734,16807601
2023-08-02,19.921918869018555,20.012410352439368,19.70613194832439,19.970644705263165,20784091
2023-08-03,19.768774032592773,20.276915825927297,19.68524426630274,20.075050845159453,24826182
2023-08-04,19.406816482543945,19.866231074068843,19.28152104694434,19.720055071542955,50087777
2023-08-07,19.25367546081543,19.685247751349486,19.22583320329282,19.4416185964323,37391152
2023-08-08,19.2119140625,19.497308900788134,18.870833196969336,19.0448529722618,50438327
2023-08-09,19.14229965209961,19.211907538579364,18.738571202858402,19.14229965209961,39723999
2023-08-10,19.2049503326416,19.4485810007296,19.15622449987503,19.246715976836583,34693139
2023-08-11,19.239755630493164,19.351129176511336,19.11446020319083,19.232793937723514,22008185
2023-08-14,18.961320877075195,19.225833611063393,18.912595045058307,19.128381947029617,28513531
2023-08-15,18.856910705566406,19.044852357668294,18.703771503144598,19.00308821464799,28083444
2023-08-16,18.84298324584961,19.156220242808626,18.78729723688649,18.829061367545126,38445182
2023-08-17,18.6202392578125,19.030929470313563,18.61327906964522,19.017007589723946,43034739
2023-08-18,18.766416549682617,18.91955573029814,18.474061573149395,18.58543511243658,23685478
2023-08-21,18.68984603881836,18.849945386756538,18.599354579808136,18.696806226009215,37088868
2023-08-22,18.98219871520996,19.03788471886495,18.74552981510324,18.794255632396858,24097210
2023-08-23,19.2188663482666,19.295434410212447,18.870823959540758,18.982197463762844,27395600
2023-08-24,18.99612045288086,19.211905783811677,18.891707128443283,19.211905783811677,21142233
2023-08-25,18.696805953979492,19.003082766763104,18.56455036523869,18.968278822805505,25293885
2023-08-28,19.330242156982422,19.483379803385297,18.59935335437469,18.710726871874392,38836520
2023-08-29,19.63652229309082,19.901035026489602,19.413775203151356,19.490344797365882,40091091
2023-08-30,19.26064109802246,19.733977623908675,19.197993373319736,19.706133856428483,19884943
2023-08-31,19.093578338623047,19.239757353066892,18.91955856762851,19.17710963380675,41890409
2023-09-01,19.25910186767578,19.44716595772588,19.03621142877712,19.126761139961946,33312919
2023-09-04,19.08496856689453,19.300894337532178,19.029246709931282,19.17551827783589,11195852
2023-09-05,18.799394607543945,19.133728813186284,18.771532921999274,19.084971616094823,23401321
2023-09-06,18.618301391601562,18.92477398955319,18.527751643190534,18.848156592677185,21773767
2023-09-08,18.646160125732422,18.882981484117877,18.478992993474268,18.562576559603343,25732129
2023-09-11,19.119802474975586,19.147662659667283,18.729744837055268,18.806362226487003,31296405
2023-09-12,19.231239318847656,19.293925835906474,19.02924441313702,19.140689618835477,18673652
2023-09-13,19.32876205444336,19.530757063341966,19.14766406712915,19.266074000137717,26195186
2023-09-14,19.25214385986328,19.481999045955877,19.133732426548416,19.36358911786472,34267698
2023-09-15,19.210350036621094,19.50289325481651,19.112835630555956,19.447171382160832,40731689
2023-09-18,19.16159439086914,19.36358939426245,19.057113801466055,19.259108804859366,16235663
2023-09-19,19.104827880859375,19.28771617943089,19.03448657835592,19.2033063124059,21474768
2023-09-20,19.42840003967285,19.58315120709156,19.154066835503485,19.182203964162955,27867381
2023-09-21,18.985246658325195,19.27364689995369,18.964143052273624,19.203305600059544,25385884
2023-09-22,18.93600845336914,19.147033884400066,18.91490636629732,19.076691060653594,18539052
2023-09-25,18.992279052734375,19.125928122640403,18.94303984171089,18.95007336324107,16063674
2023-09-26,18.710912704467773,18.99227941277824,18.696844141036635,18.971177327683584,27469811
2023-09-27,18.67574119567871,18.936007348194195,18.54209211851703,18.85863100664117,26052315
2023-09-28,19.168136596679688,19.25958151048064,18.605401588874393,18.661675849707066,32463735
2023-09-29,19.139997482299805,19.393228589589498,19.006348406832082,19.34398937651696,19969351
2023-10-02,18.962373733520508,19.138342639108856,18.835677520900393,19.103149162209338,14289396
2023-10-03,18.72306251525879,18.955340742108724,18.68786750780747,18.88495376938842,24198953
2023-10-04,19.152414321899414,19.236878944161887,18.73712929532131,18.793438536466198,26973104
2023-10-05,19.455089569091797,19.588825407589358,19.05388053250815,19.117229407815618,32443908
2023-10-06,19.638084411621094,19.912595527409586,19.166488704208046,19.279108688149226,50011299
2023-10-09,19.469161987304688,19.532510850385812,19.286155005676253,19.462123900780416,16544632
2023-10-10,19.448041915893555,19.743668864321975,19.34949959975075,19.511390764998264,27848800
2023-10-11,19.694406509399414,19.72256190405113,19.412857126155316,19.497321789019445,17994759
2023-10-13,19.490280151367188,19.771829483336028,19.419891677556926,19.66624905425674,25238141
2023-10-16,19.518434524536133,19.63809264214669,19.40581449339475,19.624014948117686,12962992
2023-10-17,19.22985076904297,19.462128980236017,19.14538458216271,19.426935496248106,30382867
2023-10-18,18.828643798828125,19.2087371187805,18.730101424268152,19.053883946705554,63292779
2023-10-19,19.046836853027344,19.286153066053753,18.70897679093707,18.779363733463597,26245718
2023-10-20,18.97644805908203,19.16649462590409,18.821596484001105,18.94829419521581,27017857
2023-10-23,18.99756622314453,19.22280627087052,18.877906592176657,18.934217364653435,18187709
2023-10-24,18.99756622314453,19.272077436242423,18.877906592176657,19.180573191512938,17958163
2023-10-25,19.03276824951172,19.58882901163856,18.983497061995305,19.039806338689246,28965258
2023-10-26,19.50436019897461,19.581785247869714,19.06795769306992,19.145382741965026,32592557
2023-10-27,19.215770721435547,19.63809551982873,19.13834415347559,19.595862431553062,34189408
2023-10-30,19.0609188079834,19.34950624952783,18.997569937107805,19.34950624952783,17119856
2023-10-31,18.877906799316406,19.13130223606119,18.765288295308252,19.060915290783452,28770042
2023-11-01,19.143909454345703,19.256603694216754,18.918520974603606,18.946694915094604,29703861
2023-11-03,19.672147750854492,19.798928866129618,19.404500082688614,19.545366635579366,40014727
2023-11-06,19.855283737182617,19.87641342318145,19.636938067522717,19.75667498430591,20420512
2023-11-07,20.411712646484375,20.55257926427866,19.686243780892266,19.855285853174923,68857281
2023-11-08,20.503276824951172,20.587797104915975,20.270845674524814,20.468060168473556,26848927
2023-11-09,20.59484100341797,20.72866490462135,20.27084533391973,20.51031920278076,29266749
2023-11-10,20.84135627746582,21.03857074123403,20.615967883990045,20.721617837254858,27757367
2023-11-13,20.70048713684082,20.792051642858194,20.545533575225598,20.763877714530956,17013694
2023-11-14,21.010400772094727,21.179441338020386,20.72866598818774,20.77092536862283,47389424
2023-11-16,21.34848403930664,21.524568855091555,20.968141994001666,21.13013831977997,46722314
2023-11-17,21.44709014892578,21.54569739697218,21.214658995972496,21.334395933716664,27884376
2023-11-20,21.658388137817383,21.714734475336748,21.30622010361351,21.4682179168587,26508121
2023-11-21,21.623167037963867,21.728816969861427,21.4893431820568,21.57386343199326,18805760
2023-11-22,21.756999969482422,21.996475379272745,21.672479684289573,21.764042692376538,44180768
2023-11-23,21.72882080078125,21.926035259433753,21.53865058541909,21.756994729757988,25892449
2023-11-24,21.609086990356445,21.75699785559625,21.41187250337004,21.6443036455908,23216076
2023-11-27,21.5527400970459,21.806302461525316,21.489351028018657,21.714737936109387,20472630
2023-11-28,21.764039993286133,21.869691478244235,21.468219792843957,21.545695823441726,23380701
2023-11-29,21.91195297241211,22.102124750461886,21.721782716454985,21.97534508718802,25551189
2023-11-30,22.250028610229492,22.299332219871058,21.99646784154094,22.045771451182507,48828674
2023-12-01,22.199045181274414,22.325897224828427,21.938294435277104,22.234281521607564,34579613
2023-12-04,22.22723388671875,22.37522742338557,22.065145509948906,22.072192168528776,14713024
2023-12-05,22.41046714782715,22.52322436274282,22.2131424024606,22.262473588802237,29425256
2023-12-06,22.213138580322266,22.551410166864052,22.07219170519404,22.495032330578713,26385417
2023-12-07,22.459787368774414,22.459787368774414,22.16856259271837,22.33903480871116,22783950
2023-12-08,22.743913650512695,22.814943501574934,22.331937751380455,22.395865231330085,20982366
2023-12-11,22.58763885498047,22.779421233007543,22.537917668267916,22.62315530404675,21996515
2023-12-12,22.47398567199707,22.687076648459414,22.29641113743114,22.64445937415688,16825276
2023-12-13,23.155887603759766,23.27663864741517,22.473995564921978,22.473995564921978,53507397
2023-12-14,23.34766387939453,23.46841643417512,23.02092573553306,23.255325406014574,48235322
2023-12-15,23.248226165771484,23.468419592679282,22.942795088140855,23.383183476940257,31684684
2023-12-18,23.361867904663086,23.461310272570497,23.205601984372922,23.319250624121885,31521986
2023-12-19,23.37607765197754,23.688611074007685,23.31925409114646,23.454211391231,27090256
2023-12-20,23.13457679748535,23.418697686318193,23.070649328875806,23.2908427490991,25825488
2023-12-21,23.290843963623047,23.34766753035923,23.120370193446814,23.262431412763036,24714129
2023-12-22,23.660200119018555,23.823569978009317,23.297947016237394,23.312151756163736,36993016
2023-12-26,23.901704788208008,23.994044811749013,23.603377606745475,23.70282000056632,26212408
2023-12-27,24.0650691986084,24.11479038424636,23.84487428008064,23.873286824726186,20593974
2023-12-28,24.12900161743164,24.12900161743164,23.965631754606544,24.065074146327575,14225154
2024-01-02,23.821741104125977,24.084688423857557,23.62275141128368,24.084688423857557,21468310
2024-01-03,23.55878448486328,23.9994016600659,23.55878448486328,23.814627211039397,20995509
2024-01-04,23.40244483947754,23.615646667624898,23.238990053371836,23.558792027702008,30121031
2024-01-05,23.949663162231445,23.949663162231445,23.366912296779265,23.388232019625303,31414011
2024-01-08,23.693822860717773,23.928345980052615,23.65829100938953,23.821745818722015,13381523
2024-01-09,23.679603576660156,23.76488398710258,23.302947022739755,23.594323166217734,21458906
2024-01-10,23.658287048339844,23.835953954144507,23.58721875023628,23.601432409856994,11422452
2024-01-11,23.700927734375,23.864382524912756,23.544580541911195,23.60143364759391,23114559
2024-01-12,23.72934913635254,23.793309824155646,23.423759354157852,23.636961134907743,27608377
2024-01-15,23.77199363708496,23.857272519111618,23.580111545180113,23.71513900135836,11169567
2024-01-16,23.437976837158203,23.857272870805687,23.416657116337255,23.59432555192957,40226258
2024-01-17,23.452190399169922,23.56589813604681,23.331376600642702,23.381123639539986,30594852
2024-01-18,23.352699279785156,23.594328443231753,23.26741885026925,23.594328443231753,25613957
2024-01-19,23.409549713134766,23.480618009430422,23.24609493532724,23.41665731065516,36066109
2024-01-22,23.02578353881836,23.573000889902215,22.720193750883443,23.416653733498865,41153165
2024-01-23,23.13238525390625,23.18213228924361,22.862330358012446,23.153706508894786,24343524
2024-01-24,23.02578353881836,23.501934140244458,22.961822849813807,23.246091384226258,26632184
2024-01-25,22.976036071777344,23.217665166131695,22.919182980284116,23.153704478338444,17399934
2024-01-26,23.317163467407227,23.388230228639856,22.99025390848645,23.011573629699903,16393377
2024-01-29,23.196346282958984,23.3669070993536,23.061317306216676,23.246091779941086,9956124
2024-01-30,23.047103881835938,23.267413269002336,22.976037130250113,23.146599484150144,23823364
2024-01-31,23.29584503173828,23.686715337418832,23.075537123766953,23.08264472222001,27023862
2024-02-01,23.24439811706543,23.507488627736123,22.924422341055667,23.30839173565838,26301462
2024-02-02,23.27995491027832,23.38661249744178,22.88887401746039,23.287064801445506,25338865
2024-02-05,23.720806121826172,23.72791601193552,23.322615397085332,23.379499127787284,21139400
2024-02-06,24.73761558532715,24.794499315817784,23.663920766606523,23.863016128237327,76215210
2024-02-07,24.559846878051758,24.79449627110998,24.24698409385852,24.531405784603468,53422083
2024-02-08,24.076332092285156,24.77316583731754,24.076332092285156,24.481634230213217,55241227
2024-02-09,24.3820858001709,24.467412159047406,23.99100499066054,24.090552665451288,30560069
2024-02-14,24.3820858001709,24.48874336461429,24.261205383204302,24.31809064686128,14313415
2024-02-15,24.588289260864258,24.623843316382622,24.275424943208126,24.446077648617344,32298657
2024-02-16,24.559846878051758,24.737612547604538,24.374972855897983,24.659394546642933,25879532
2024-02-19,24.83004379272461,24.844265104890802,24.566953359171467,24.588284559116477,32035461
2024-02-20,25.370450973510742,25.56243488408051,24.80871748355349,24.80871748355349,62343778
2024-02-21,25.228240966796875,25.477110153092145,25.228240966796875,25.34911984682345,32185244
2024-02-22,25.08513641357422,25.50371222408804,25.08513641357422,25.48168083247522,24314973
2024-02-23,25.158567428588867,25.24668822469562,24.87217523797514,25.114507824001933,25725331
2024-02-26,25.232004165649414,25.290750837377438,25.085135105929893,25.180600232787526,15356342
2024-02-27,25.540428161621094,25.591832095285625,25.26137868942307,25.422933229397454,17802262
2024-02-28,25.55511474609375,25.621205743410385,25.305437821445672,25.481679423001392,15121697
2024-02-29,24.9235782623291,25.518395598102604,24.7767092161992,25.459647344877514,48078175
2024-03-01,25.032060623168945,25.17900609361288,24.914504564365515,25.06879659384028,16520612
2024-03-04,24.841033935546875,25.127576744785365,24.841033935546875,25.039410092963987,17674233
2024-03-05,24.818988800048828,25.010016780505442,24.686738049056387,24.92185014242996,20542423
2024-03-06,25.090843200683594,25.193704569057466,24.80430036371099,24.951244268382904,36605983
2024-03-07,24.826337814331055,25.230436665558486,24.613266962458166,25.0173658136856,18729056
2024-03-08,25.054101943969727,25.17165640782727,24.723475052625062,24.74551790388704,19630131
2024-03-11,25.179006576538086,25.179006576538086,24.97328386662604,24.98797857272813,22865412
2024-03-12,25.28187370300293,25.428817622051906,25.076150946127168,25.318609682765175,24434504
2024-03-13,25.53167724609375,25.65657987848714,25.127578346088555,25.20839844364135,30214957
2024-03-14,25.516984939575195,25.66392885321553,25.384734147091745,25.5684156269011,32383745
2024-03-15,25.377384185791016,25.641885751861892,25.274524406246456,25.619844483942256,42577460
2024-03-18,25.480241775512695,25.67861792065553,25.25982436571796,25.472895216548256,14672010
2024-03-19,25.516984939575195,25.605151605311182,25.45085954333347,25.53902620906946,11934228
2024-03-20,25.568408966064453,25.71535284142438,25.392075680529132,25.516978292136773,19759180
2024-03-21,25.303916931152344,25.66393178354041,25.1790142727448,25.56841854632021,38034356
2024-03-22,24.950082778930664,25.305244560544608,24.86869123750109,25.231253122327796,13144839
2024-03-25,24.950082778930664,24.964881386371054,24.824297014165055,24.89088994815424,13844693
2024-03-26,25.445829391479492,25.445829391479492,24.84649457375735,24.920487612293222,19262812
2024-03-27,25.586406707763672,25.660398126902553,25.268242326278695,25.37922945498702,19398772
2024-03-28,25.63080596923828,25.74179471187342,25.445825797503012,25.5790116490712,18913508
2024-04-01,24.75551986694336,25.754921531757944,24.7481159910201,25.599457735173182,35605204
2024-04-02,24.785125732421875,24.84434872542149,24.533424412623713,24.76291731002201,20491664
2024-04-03,24.60005760192871,24.859161262517453,24.43719152967274,24.755519798281956,33775409
2024-04-04,24.274322509765625,24.940589626378223,24.141068766483098,24.703694438275964,54117291
2024-04-05,24.229907989501953,24.422384748400187,24.081848082764754,24.281728716889948,28261098
2024-04-08,24.592647552490234,24.82213883653028,24.348348521325235,24.4001692370633,19296916
2024-04-09,24.851755142211914,24.896173594215764,24.637069957027094,24.711099110566664,20178616
2024-04-10,24.32614517211914,24.799933986307003,24.192891418209992,24.76292100997687,31255391
2024-04-11,24.281726837158203,24.37796440925715,24.096650768213944,24.222502239128033,20688126
2024-04-12,24.030027389526367,24.229908023935614,23.97820506226455,24.207697998023356,25841237
2024-04-15,23.622861862182617,24.155875242728445,23.534026565391652,24.030025372257917,35825686
2024-04-16,23.4451847076416,23.59324457082944,23.23049958580893,23.47479700023911,34875666
2024-04-17,23.459993362426758,23.51921635011598,23.23050048560657,23.459993362426758,28706141
2024-04-18,23.48961067199707,23.689491311367245,23.215700877215816,23.50441682303933,24583607
2024-04-19,23.356353759765625,23.66727809028371,23.282324614347036,23.526622074068385,30496961
